"Path","Tracked","WorktreeExists","SizeBytes","TopLevel","Extension","Classification","WorkflowRelation","RuntimeProtection","ReferenceAuditStatus","GitHistoryStatus","Notes"
"festival_web/functions/node_modules/xml-naming/src/index.js","True","True","9657","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/build/index.cjs","True","True","6783","festival_web",".cjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/build/lib/cjs.js","True","True","192","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/build/lib/index.js","True","True","6268","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/build/lib/platform-shims/node.js","True","True","377","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/CHANGELOG.md","True","True","3911","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/index.mjs","True","True","183","festival_web",".mjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/LICENSE","True","True","731","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/package.json","True","True","1775","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/y18n/README.md","True","True","3215","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yallist/iterator.js","True","True","207","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yallist/LICENSE","True","True","765","festival_web","","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yallist/package.json","True","True","652","festival_web",".json","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yallist/README.md","True","True","4717","festival_web",".md","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yallist/yallist.js","True","True","8411","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/browser.d.ts","True","True","134","festival_web",".ts","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/browser.mjs","True","True","232","festival_web",".mjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/index.cjs","True","True","62178","festival_web",".cjs","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/argsert.js","True","True","2477","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/command.js","True","True","19368","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/completion.js","True","True","10495","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/completion-templates.js","True","True","1452","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/middleware.js","True","True","3221","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/parse-command.js","True","True","1060","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/typings/common-types.js","True","True","308","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
"festival_web/functions/node_modules/yargs/build/lib/typings/yargs-parser-types.js","True","True","11","festival_web",".js","GENERATED_OR_ARTIFACT","not-in-workflow-export","owner-and-consumer-audit-required","artifact classification only; not deletion proof","history-present","Separate first-party-looking Flutter/web project; preserve pending owner audit."
